Season,Year,Tow_Number,Region,Stratum,Common_Name,Length,Unit_of_Length,Frequency,Sex
Spring,2005,101,5,2,Crab Atlantic Rock,11,CM,1.0526315789473684,Male
Spring,2005,101,5,2,Crab Atlantic Rock,10,CM,3.1578947368421053,Male
Spring,2005,101,5,2,Crab Atlantic Rock,12,CM,1.0526315789473684,Male
Spring,2005,101,5,2,Crab Atlantic Rock,9,CM,4.2105263157894735,Male
Spring,2005,101,5,2,Crab Atlantic Rock,9,CM,1.0526315789473684,Female
Spring,2005,103,5,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2005,103,5,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2005,103,5,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2005,103,5,1,Crab Atlantic Rock,4,CM,1,Female
Spring,2005,103,5,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2005,103,5,1,Crab Atlantic Rock,5,CM,1,Male
Spring,2006,24,1,1,Crab Atlantic Rock,11,CM,1,Female
Spring,2006,24,1,1,Crab Atlantic Rock,13,CM,2,Male
Spring,2006,25,1,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2006,26,2,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2006,26,2,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2006,26,2,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2006,26,2,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2006,27,2,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2006,27,2,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2006,28,2,1,Crab Atlantic Rock,5,CM,1,Male
Spring,2006,36,2,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2006,38,2,3,Crab Atlantic Rock,7,CM,1,Male
Spring,2006,39,2,3,Crab Atlantic Rock,17,CM,2,
Spring,2006,39,2,3,Crab Atlantic Rock,18,CM,2,
Spring,2006,39,2,3,Crab Atlantic Rock,19,CM,3,
Spring,2006,39,2,3,Crab Atlantic Rock,20,CM,1,
Spring,2006,39,2,3,Crab Atlantic Rock,21,CM,2,
Spring,2006,39,2,3,Crab Atlantic Rock,22,CM,2,
Spring,2006,44,2,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2006,44,2,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2006,44,2,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2006,44,2,1,Crab Atlantic Rock,9,CM,2,Female
Spring,2006,44,2,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2006,44,2,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2006,44,2,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2006,44,2,1,Crab Atlantic Rock,8,CM,2,Male
Spring,2006,44,2,1,Crab Atlantic Rock,9,CM,2,Male
Spring,2006,44,2,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2006,44,2,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2006,44,2,1,Crab Atlantic Rock,5,CM,2,Male
Spring,2006,44,2,1,Crab Atlantic Rock,11,CM,3,Male
Spring,2006,45,2,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2006,52,3,2,Crab Atlantic Rock,9,CM,1.0526315789473684,Male
Spring,2006,52,3,2,Crab Atlantic Rock,11,CM,1.0526315789473684,Male
Spring,2006,53,3,2,Crab Atlantic Rock,13,CM,2,Male
Spring,2006,53,3,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2006,53,3,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2006,55,3,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2006,55,3,2,Crab Atlantic Rock,7,CM,1,Female
Spring,2006,55,3,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2006,56,3,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2006,56,3,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2006,56,3,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2006,56,3,1,Crab Atlantic Rock,5,CM,1,Male
Spring,2006,57,3,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2006,57,3,2,Crab Atlantic Rock,7,CM,1,Female
Spring,2006,57,3,2,Crab Atlantic Rock,5,CM,1,Female
Spring,2006,79,4,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2006,79,4,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2006,79,4,1,Crab Atlantic Rock,10,CM,4,Male
Spring,2006,79,4,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2006,80,4,2,Crab Atlantic Rock,9,CM,5,Female
Spring,2006,80,4,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2006,80,4,2,Crab Atlantic Rock,11,CM,2,Male
Spring,2006,80,4,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2006,80,4,2,Crab Atlantic Rock,7,CM,2,Female
Spring,2006,80,4,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2006,80,4,2,Crab Atlantic Rock,9,CM,3,Male
Spring,2006,80,4,2,Crab Atlantic Rock,8,CM,8,Female
Spring,2006,81,4,1,Crab Atlantic Rock,9,CM,5,Female
Spring,2006,81,4,1,Crab Atlantic Rock,8,CM,5,Male
Spring,2006,81,4,1,Crab Atlantic Rock,9,CM,7,Male
Spring,2006,81,4,1,Crab Atlantic Rock,11,CM,6,Male
Spring,2006,81,4,1,Crab Atlantic Rock,13,CM,4,Male
Spring,2006,81,4,1,Crab Atlantic Rock,10,CM,1,Female
Spring,2006,81,4,1,Crab Atlantic Rock,12,CM,2,Female
Spring,2006,81,4,1,Crab Atlantic Rock,15,CM,1,Female
Spring,2006,81,4,1,Crab Atlantic Rock,4,CM,1,Male
Spring,2006,81,4,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2006,81,4,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2006,81,4,1,Crab Atlantic Rock,10,CM,6,Male
Spring,2006,81,4,1,Crab Atlantic Rock,12,CM,2,Male
Spring,2006,81,4,1,Crab Atlantic Rock,14,CM,1,Male
Spring,2006,81,4,1,Crab Atlantic Rock,15,CM,1,Male
Spring,2006,81,4,1,Crab Atlantic Rock,16,CM,1,Male
Spring,2006,81,4,1,Crab Atlantic Rock,8,CM,4,Female
Spring,2006,88,4,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2006,88,4,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2006,88,4,1,Crab Atlantic Rock,14,CM,1,Male
Spring,2006,88,4,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2006,89,4,2,Crab Atlantic Rock,12,CM,1,Male
Spring,2006,89,4,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2006,92,5,2,Crab Atlantic Rock,10,CM,1,Female
Spring,2006,93,5,2,Crab Atlantic Rock,4,CM,1.1764705882352942,Male
Spring,2006,94,5,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2006,95,5,2,Crab Atlantic Rock,12,CM,1,Male
Spring,2006,95,5,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2006,103,5,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2006,103,5,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2006,103,5,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2006,104,5,3,Crab Atlantic Rock,8,CM,1.1111111111111112,Female
Spring,2007,2,1,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2007,10,1,2,Crab Atlantic Rock,1,CM,1,
Spring,2007,21,1,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2007,21,1,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2007,22,1,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2007,23,1,1,Crab Atlantic Rock,1,CM,1,
Spring,2007,25,2,1,Crab Atlantic Rock,12,CM,1.6666666666666665,Male
Spring,2007,25,2,1,Crab Atlantic Rock,7,CM,3.333333333333333,Male
Spring,2007,25,2,1,Crab Atlantic Rock,6,CM,1.6666666666666665,Female
Spring,2007,25,2,1,Crab Atlantic Rock,8,CM,1.6666666666666665,Female
Spring,2007,26,2,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2007,38,2,1,Crab Atlantic Rock,3,CM,1,Female
Spring,2007,38,2,1,Crab Atlantic Rock,3,CM,3,Male
Spring,2007,38,2,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2007,38,2,1,Crab Atlantic Rock,5,CM,1,Male
Spring,2007,38,2,1,Crab Atlantic Rock,4,CM,2,Female
Spring,2007,43,2,1,Crab Atlantic Rock,9,CM,1.1764705882352942,Female
Spring,2007,43,2,1,Crab Atlantic Rock,13,CM,1.1764705882352942,Male
Spring,2007,43,2,1,Crab Atlantic Rock,8,CM,1.1764705882352942,Male
Spring,2007,43,2,1,Crab Atlantic Rock,12,CM,1.1764705882352942,Male
Spring,2007,43,2,1,Crab Atlantic Rock,10,CM,1.1764705882352942,Male
Spring,2007,43,2,1,Crab Atlantic Rock,4,CM,1.1764705882352942,Male
Spring,2007,43,2,1,Crab Atlantic Rock,5,CM,1.1764705882352942,Female
Spring,2007,50,3,2,Crab Atlantic Rock,12,CM,1.0526315789473684,Male
Spring,2007,50,3,2,Crab Atlantic Rock,13,CM,1.0526315789473684,Male
Spring,2007,50,3,2,Crab Atlantic Rock,10,CM,2.1052631578947367,Male
Spring,2007,50,3,2,Crab Atlantic Rock,6,CM,1.0526315789473684,Male
Spring,2007,50,3,2,Crab Atlantic Rock,10,CM,1.0526315789473684,Female
Spring,2007,50,3,2,Crab Atlantic Rock,9,CM,2.1052631578947367,Male
Spring,2007,50,3,2,Crab Atlantic Rock,14,CM,1.0526315789473684,Male
Spring,2007,50,3,2,Crab Atlantic Rock,11,CM,2.1052631578947367,Male
Spring,2007,50,3,2,Crab Atlantic Rock,8,CM,1.0526315789473684,Female
Spring,2007,51,3,1,Crab Atlantic Rock,10,CM,1.7391304347826084,Male
Spring,2007,51,3,1,Crab Atlantic Rock,7,CM,0.8695652173913042,Female
Spring,2007,51,3,1,Crab Atlantic Rock,9,CM,0.8695652173913042,Female
Spring,2007,51,3,1,Crab Atlantic Rock,11,CM,1.7391304347826084,Male
Spring,2007,51,3,1,Crab Atlantic Rock,12,CM,0.8695652173913042,Male
Spring,2007,52,3,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2007,52,3,2,Crab Atlantic Rock,9,CM,2,Male
Spring,2007,52,3,2,Crab Atlantic Rock,12,CM,2,Male
Spring,2007,52,3,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2007,53,3,2,Crab Atlantic Rock,11,CM,2,Male
Spring,2007,53,3,2,Crab Atlantic Rock,9,CM,2,Male
Spring,2007,53,3,2,Crab Atlantic Rock,12,CM,2,Male
Spring,2007,53,3,2,Crab Atlantic Rock,10,CM,4,Male
Spring,2007,54,3,1,Crab Atlantic Rock,10,CM,1.1111111111111112,Male
Spring,2007,63,3,4,Crab Atlantic Rock,8,CM,1.0526315789473684,Male
Spring,2007,64,3,1,Crab Atlantic Rock,7,CM,1.4285714285714284,Male
Spring,2007,66,3,1,Crab Atlantic Rock,10,CM,1.1764705882352942,Male
Spring,2007,66,3,1,Crab Atlantic Rock,11,CM,4.705882352941177,Male
Spring,2007,66,3,1,Crab Atlantic Rock,12,CM,1.1764705882352942,Male
Spring,2007,66,3,1,Crab Atlantic Rock,13,CM,2.3529411764705883,Male
Spring,2007,66,3,1,Crab Atlantic Rock,9,CM,1.1764705882352942,Male
Spring,2007,66,3,1,Crab Atlantic Rock,9,CM,1.1764705882352942,Female
Spring,2007,66,3,1,Crab Atlantic Rock,10,CM,2.3529411764705883,Female
Spring,2007,67,3,1,Crab Atlantic Rock,10,CM,5.333333333333333,Male
Spring,2007,67,3,1,Crab Atlantic Rock,11,CM,2.6666666666666665,Male
Spring,2007,67,3,1,Crab Atlantic Rock,12,CM,4,Male
Spring,2007,67,3,1,Crab Atlantic Rock,8,CM,1.3333333333333333,Female
Spring,2007,67,3,1,Crab Atlantic Rock,8,CM,1.3333333333333333,Male
Spring,2007,67,3,1,Crab Atlantic Rock,10,CM,1.3333333333333333,Female
Spring,2007,76,4,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2007,76,4,1,Crab Atlantic Rock,12,CM,3,Male
Spring,2007,76,4,1,Crab Atlantic Rock,10,CM,2,Male
Spring,2007,76,4,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2007,77,4,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2007,79,4,1,Crab Atlantic Rock,12,CM,9.999999999999998,
Spring,2007,79,4,1,Crab Atlantic Rock,13,CM,1.4285714285714284,
Spring,2007,79,4,1,Crab Atlantic Rock,8,CM,2.8571428571428568,
Spring,2007,79,4,1,Crab Atlantic Rock,9,CM,2.8571428571428568,
Spring,2007,79,4,1,Crab Atlantic Rock,10,CM,1.4285714285714284,
Spring,2007,79,4,1,Crab Atlantic Rock,11,CM,1.4285714285714284,
Spring,2007,79,4,1,Crab Atlantic Rock,14,CM,2.8571428571428568,
Spring,2007,86,4,2,Crab Atlantic Rock,12,CM,2,Male
Spring,2007,86,4,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2007,88,4,2,Crab Atlantic Rock,10,CM,1.25,Male
Spring,2007,102,5,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2007,102,5,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2007,102,5,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2007,102,5,2,Crab Atlantic Rock,12,CM,2,Male
Spring,2007,105,5,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2007,105,5,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2007,105,5,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2007,105,5,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2007,107,5,2,Crab Atlantic Rock,12,CM,2,Female
Spring,2007,107,5,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2007,107,5,2,Crab Atlantic Rock,7,CM,1,Female
Spring,2007,107,5,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2007,107,5,2,Crab Atlantic Rock,10,CM,1,Female
Spring,2007,107,5,2,Crab Atlantic Rock,11,CM,1,Female
Spring,2007,107,5,2,Crab Atlantic Rock,6,CM,1,Male
Spring,2007,107,5,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2007,107,5,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2007,107,5,2,Crab Atlantic Rock,10,CM,4,Male
Spring,2007,107,5,2,Crab Atlantic Rock,11,CM,3,Male
Spring,2008,5,1,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2008,5,1,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,17,1,3,Crab Atlantic Rock,9,CM,1.25,Male
Spring,2008,23,1,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,23,1,1,Crab Atlantic Rock,9,CM,2,Male
Spring,2008,25,1,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2008,25,1,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2008,25,1,1,Crab Atlantic Rock,10,CM,2,Male
Spring,2008,25,1,1,Crab Atlantic Rock,9,CM,4,Male
Spring,2008,25,1,1,Crab Atlantic Rock,3,CM,1,Female
Spring,2008,25,1,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,25,1,1,Crab Atlantic Rock,8,CM,2,Male
Spring,2008,25,1,1,Crab Atlantic Rock,7,CM,4,Male
Spring,2008,26,2,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2008,26,2,1,Crab Atlantic Rock,2,CM,1,Male
Spring,2008,26,2,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2008,26,2,1,Crab Atlantic Rock,4,CM,1,Female
Spring,2008,26,2,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,9,CM,2,Female
Spring,2008,36,2,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,13,CM,2,Male
Spring,2008,36,2,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,8,CM,2,Male
Spring,2008,36,2,1,Crab Atlantic Rock,8,CM,3,Female
Spring,2008,36,2,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2008,36,2,1,Crab Atlantic Rock,10,CM,3,Male
Spring,2008,36,2,1,Crab Atlantic Rock,7,CM,3,Female
Spring,2008,37,2,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,50,3,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2008,50,3,1,Crab Atlantic Rock,9,CM,3,Male
Spring,2008,50,3,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2008,50,3,1,Crab Atlantic Rock,10,CM,2,Male
Spring,2008,50,3,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2008,50,3,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2008,50,3,1,Crab Atlantic Rock,12,CM,1,Female
Spring,2008,50,3,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2008,51,3,1,Crab Atlantic Rock,6,CM,1.4285714285714284,Male
Spring,2008,51,3,1,Crab Atlantic Rock,10,CM,1.4285714285714284,Female
Spring,2008,51,3,1,Crab Atlantic Rock,7,CM,2.8571428571428568,Female
Spring,2008,51,3,1,Crab Atlantic Rock,13,CM,1.4285714285714284,Male
Spring,2008,51,3,1,Crab Atlantic Rock,14,CM,1.4285714285714284,Male
Spring,2008,51,3,1,Crab Atlantic Rock,10,CM,7.142857142857142,Male
Spring,2008,51,3,1,Crab Atlantic Rock,11,CM,4.285714285714285,Male
Spring,2008,51,3,1,Crab Atlantic Rock,7,CM,1.4285714285714284,Male
Spring,2008,51,3,1,Crab Atlantic Rock,9,CM,14.285714285714285,Male
Spring,2008,51,3,1,Crab Atlantic Rock,9,CM,2.8571428571428568,Female
Spring,2008,51,3,1,Crab Atlantic Rock,12,CM,1.4285714285714284,Male
Spring,2008,52,3,2,Crab Atlantic Rock,10,CM,4,
Spring,2008,52,3,2,Crab Atlantic Rock,7,CM,1,
Spring,2008,52,3,2,Crab Atlantic Rock,5,CM,1,
Spring,2008,52,3,2,Crab Atlantic Rock,11,CM,7,
Spring,2008,52,3,2,Crab Atlantic Rock,13,CM,2,
Spring,2008,52,3,2,Crab Atlantic Rock,8,CM,1,
Spring,2008,52,3,2,Crab Atlantic Rock,9,CM,7,
Spring,2008,53,3,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2008,53,3,2,Crab Atlantic Rock,12,CM,4,Male
Spring,2008,53,3,2,Crab Atlantic Rock,10,CM,6,Male
Spring,2008,53,3,2,Crab Atlantic Rock,11,CM,1,Male
Spring,2008,53,3,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,53,3,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,53,3,2,Crab Atlantic Rock,10,CM,1,Female
Spring,2008,53,3,2,Crab Atlantic Rock,8,CM,2,Male
Spring,2008,54,3,3,Crab Atlantic Rock,13,CM,2,Male
Spring,2008,54,3,3,Crab Atlantic Rock,10,CM,13,Male
Spring,2008,54,3,3,Crab Atlantic Rock,9,CM,4,Male
Spring,2008,54,3,3,Crab Atlantic Rock,5,CM,1,Male
Spring,2008,54,3,3,Crab Atlantic Rock,12,CM,7,Male
Spring,2008,54,3,3,Crab Atlantic Rock,8,CM,3,Male
Spring,2008,54,3,3,Crab Atlantic Rock,11,CM,13,Male
Spring,2008,65,3,1,Crab Atlantic Rock,10,CM,6.666666666666667,Male
Spring,2008,65,3,1,Crab Atlantic Rock,8,CM,1.1111111111111112,Female
Spring,2008,65,3,1,Crab Atlantic Rock,12,CM,4.444444444444445,Male
Spring,2008,65,3,1,Crab Atlantic Rock,6,CM,1.1111111111111112,Male
Spring,2008,65,3,1,Crab Atlantic Rock,8,CM,4.444444444444445,Male
Spring,2008,65,3,1,Crab Atlantic Rock,9,CM,4.444444444444445,Male
Spring,2008,65,3,1,Crab Atlantic Rock,11,CM,4.444444444444445,Male
Spring,2008,65,3,1,Crab Atlantic Rock,13,CM,1.1111111111111112,Male
Spring,2008,66,3,2,Crab Atlantic Rock,12,CM,4,Male
Spring,2008,66,3,2,Crab Atlantic Rock,7,CM,2,Male
Spring,2008,66,3,2,Crab Atlantic Rock,10,CM,3,Female
Spring,2008,66,3,2,Crab Atlantic Rock,10,CM,2,Male
Spring,2008,66,3,2,Crab Atlantic Rock,5,CM,2,Male
Spring,2008,66,3,2,Crab Atlantic Rock,9,CM,2,Female
Spring,2008,66,3,2,Crab Atlantic Rock,11,CM,6,Male
Spring,2008,66,3,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,66,3,2,Crab Atlantic Rock,8,CM,2,Male
Spring,2008,66,3,2,Crab Atlantic Rock,9,CM,4,Male
Spring,2008,68,4,3,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,69,4,1,Crab Atlantic Rock,8,CM,1.3333333333333333,Female
Spring,2008,69,4,1,Crab Atlantic Rock,10,CM,1.3333333333333333,Male
Spring,2008,71,4,1,Crab Atlantic Rock,12,CM,2,Male
Spring,2008,71,4,1,Crab Atlantic Rock,5,CM,1,Female
Spring,2008,71,4,1,Crab Atlantic Rock,6,CM,10,Male
Spring,2008,71,4,1,Crab Atlantic Rock,7,CM,12,Male
Spring,2008,71,4,1,Crab Atlantic Rock,11,CM,3,Male
Spring,2008,71,4,1,Crab Atlantic Rock,8,CM,9,Male
Spring,2008,71,4,1,Crab Atlantic Rock,3,CM,1,Male
Spring,2008,71,4,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2008,71,4,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,71,4,1,Crab Atlantic Rock,14,CM,3,Male
Spring,2008,71,4,1,Crab Atlantic Rock,9,CM,2,Male
Spring,2008,71,4,1,Crab Atlantic Rock,5,CM,4,Male
Spring,2008,71,4,1,Crab Atlantic Rock,4,CM,2,Male
Spring,2008,71,4,1,Crab Atlantic Rock,2,CM,1,Male
Spring,2008,71,4,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,72,4,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2008,73,4,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,73,4,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2008,74,4,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2008,74,4,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2008,74,4,2,Crab Atlantic Rock,11,CM,2,Male
Spring,2008,74,4,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2008,74,4,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,74,4,2,Crab Atlantic Rock,16,CM,1,Male
Spring,2008,75,4,3,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,80,4,2,Crab Atlantic Rock,10,CM,6,Male
Spring,2008,80,4,2,Crab Atlantic Rock,9,CM,2,Female
Spring,2008,80,4,2,Crab Atlantic Rock,12,CM,5,Male
Spring,2008,80,4,2,Crab Atlantic Rock,9,CM,5,Male
Spring,2008,80,4,2,Crab Atlantic Rock,6,CM,1,Male
Spring,2008,80,4,2,Crab Atlantic Rock,11,CM,3,Male
Spring,2008,86,4,1,Crab Atlantic Rock,11,CM,1.5384615384615383,Male
Spring,2008,86,4,1,Crab Atlantic Rock,12,CM,3.0769230769230766,Male
Spring,2008,86,4,1,Crab Atlantic Rock,8,CM,1.5384615384615383,Male
Spring,2008,90,5,1,Crab Atlantic Rock,7,CM,1.4285714285714284,Male
Spring,2008,90,5,1,Crab Atlantic Rock,10,CM,1.4285714285714284,Male
Spring,2008,102,5,3,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,106,5,2,Crab Atlantic Rock,7,CM,1,Female
Spring,2008,106,5,2,Crab Atlantic Rock,11,CM,4,Male
Spring,2008,106,5,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2008,106,5,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,106,5,2,Crab Atlantic Rock,7,CM,1,Male
Spring,2008,106,5,2,Crab Atlantic Rock,8,CM,2,Female
Spring,2008,106,5,2,Crab Atlantic Rock,10,CM,1,Female
Spring,2008,106,5,2,Crab Atlantic Rock,9,CM,2,Male
Spring,2008,106,5,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,107,5,1,Crab Atlantic Rock,9,CM,3,Female
Spring,2008,107,5,1,Crab Atlantic Rock,12,CM,1,Male
Spring,2008,107,5,1,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,107,5,1,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,107,5,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2008,108,5,3,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,108,5,3,Crab Atlantic Rock,10,CM,2,Male
Spring,2008,109,5,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2008,109,5,2,Crab Atlantic Rock,13,CM,1,Male
Spring,2008,109,5,2,Crab Atlantic Rock,10,CM,1,Male
Spring,2008,109,5,2,Crab Atlantic Rock,11,CM,2,Male
Spring,2008,109,5,2,Crab Atlantic Rock,8,CM,1,Female
Spring,2008,109,5,2,Crab Atlantic Rock,9,CM,2,Male
Spring,2008,109,5,2,Crab Atlantic Rock,12,CM,1,Male
Spring,2008,109,5,2,Crab Atlantic Rock,9,CM,1,Female
Spring,2008,109,5,2,Crab Atlantic Rock,7,CM,3,Female
Spring,2008,110,5,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2008,110,5,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2008,110,5,1,Crab Atlantic Rock,9,CM,1,Male
Spring,2008,110,5,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2008,112,5,3,Crab Atlantic Rock,11,CM,1,Male
Spring,2009,14,1,1,Crab Atlantic Rock,9,CM,1,Female
Spring,2009,15,1,4,Crab Atlantic Rock,10,CM,1,Male
Spring,2009,23,1,1,Crab Atlantic Rock,12,CM,2,Male
Spring,2009,23,1,1,Crab Atlantic Rock,2,CM,1,Male
Spring,2009,23,1,1,Crab Atlantic Rock,11,CM,1,Female
Spring,2009,23,1,1,Crab Atlantic Rock,1,CM,1,Male
Spring,2009,23,1,1,Crab Atlantic Rock,11,CM,2,Male
Spring,2009,23,1,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2009,24,1,2,Crab Atlantic Rock,12,CM,1,Male
Spring,2009,24,1,2,Crab Atlantic Rock,8,CM,1,Male
Spring,2009,29,2,2,Crab Atlantic Rock,9,CM,1,Male
Spring,2009,29,2,2,Crab Atlantic Rock,6,CM,1,Male
Spring,2009,30,2,1,Crab Atlantic Rock,6,CM,1,Male
Spring,2009,30,2,1,Crab Atlantic Rock,5,CM,1,Female
Spring,2009,33,2,1,Crab Atlantic Rock,2,CM,1,Male
Spring,2009,33,2,1,Crab Atlantic Rock,6,CM,2,Male
Spring,2009,34,2,1,Crab Atlantic Rock,8,CM,1,Female
Spring,2009,34,2,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2009,34,2,1,Crab Atlantic Rock,8,CM,1,Male
Spring,2009,35,2,1,Crab Atlantic Rock,7,CM,1,Male
Spring,2009,35,2,1,Crab Atlantic Rock,6,CM,1,Female
Spring,2009,35,2,1,Crab Atlantic Rock,12,CM,2,Male
Spring,2009,35,2,1,Crab Atlantic Rock,11,CM,1,Male
Spring,2009,36,2,4,Crab Atlantic Rock,12,CM,1,Male
Spring,2009,45,2,1,Crab Atlantic Rock,7,CM,1,Female
Spring,2009,47,2,1,Crab Atlantic Rock,9,CM,1,Male
