Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
FL13,Fall,2013,42,2,3,279,2013-10-03T00:00:00Z,Crab Jonah,2,0.19,,,,,2,0.19
FL13,Fall,2013,43,2,2,94,2013-10-04T00:00:00Z,Crab Jonah,1,0.16,,,,,1.3333333333333333,0.21333333333333332
FL13,Fall,2013,45,2,2,102,2013-10-04T00:00:00Z,Crab Jonah,2,0.31,,,,,2.1052631578947367,0.32631578947368417
FL13,Fall,2013,46,3,3,541,2013-10-07T00:00:00Z,Crab Jonah,1,0.21,,,,,1,0.21
FL13,Fall,2013,56,3,4,759,2013-10-09T00:00:00Z,Crab Jonah,6,0.98,,,,,6,0.98
FL13,Fall,2013,58,3,4,730,2013-10-09T00:00:00Z,Crab Jonah,1,0.02,,,,,1,0.02
FL13,Fall,2013,59,3,4,664,2013-10-09T00:00:00Z,Crab Jonah,4,0.31,,,,,4.444444444444445,0.34444444444444444
FL13,Fall,2013,61,3,3,382,2013-10-10T00:00:00Z,Crab Jonah,4,0.8,,,,,4,0.8
FL13,Fall,2013,62,3,3,427,2013-10-10T00:00:00Z,Crab Jonah,1,0.38,,,,,1.8181818181818181,0.6909090909090909
FL13,Fall,2013,63,3,4,534,2013-10-10T00:00:00Z,Crab Jonah,3,0.5,,,,,3.75,0.625
FL13,Fall,2013,64,3,3,422,2013-10-10T00:00:00Z,Crab Jonah,2,0.36,,,,,3.333333333333333,0.6
FL13,Fall,2013,67,4,4,660,2013-10-14T00:00:00Z,Crab Jonah,6,0.58,,,,,6,0.58
FL13,Fall,2013,68,4,2,432,2013-10-14T00:00:00Z,Crab Jonah,2,0.46,,,,,2.2222222222222223,0.5111111111111112
FL13,Fall,2013,69,4,3,491,2013-10-14T00:00:00Z,Crab Jonah,2,0.48,,,,,2,0.48
FL13,Fall,2013,73,4,3,465,2013-10-16T00:00:00Z,Crab Jonah,4,0.51,,,,,4,0.51
FL13,Fall,2013,74,4,3,530,2013-10-16T00:00:00Z,Crab Jonah,2,0.11,,,,,2.3529411764705883,0.12941176470588237
FL13,Fall,2013,75,4,4,559,2013-10-16T00:00:00Z,Crab Jonah,5,0.2,,,,,5,0.2
FL13,Fall,2013,85,4,2,41,2013-10-18T00:00:00Z,Crab Jonah,2,0.46,,,,,2,0.46
FL13,Fall,2013,86,5,2,651,2013-10-21T00:00:00Z,Crab Jonah,4,1.5,,,,,4,1.5
FL13,Fall,2013,87,5,4,718,2013-10-21T00:00:00Z,Crab Jonah,1,0.1,,,,,1,0.1
FL13,Fall,2013,88,5,2,431,2013-10-22T00:00:00Z,Crab Jonah,1,0.09,,,,,1.8181818181818181,0.16363636363636364
FL13,Fall,2013,89,5,2,489,2013-10-22T00:00:00Z,Crab Jonah,3,0.5,,,,,3,0.5
FL13,Fall,2013,90,5,1,255,2013-10-22T00:00:00Z,Crab Jonah,1,0.01,,,,,1,0.01
FL13,Fall,2013,92,5,3,500,2013-10-23T00:00:00Z,Crab Jonah,8,0.38,,,,,12.307692307692307,0.5846153846153845
FL13,Fall,2013,93,5,4,621,2013-10-23T00:00:00Z,Crab Jonah,2,0.48,,,,,2,0.48
FL13,Fall,2013,94,5,4,618,2013-10-23T00:00:00Z,Crab Jonah,3,0.19,,,,,3,0.19
FL13,Fall,2013,95,5,3,348,2013-10-24T00:00:00Z,Crab Jonah,2,0.47000000000000003,,,,,2.5,0.5875
SP13,Spring,2013,1,1,2,594,2013-05-06T00:00:00Z,Crab Jonah,2,0.56,,,,,2,0.56
SP13,Spring,2013,2,1,2,636,2013-05-06T00:00:00Z,Crab Jonah,6,1.36,,,,,6,1.36
SP13,Spring,2013,5,1,1,476,2013-05-06T00:00:00Z,Crab Jonah,4,0.28,,,,,4.2105263157894735,0.2947368421052632
SP13,Spring,2013,7,1,3,603,2013-05-07T00:00:00Z,Crab Jonah,4,0.8,,,,,4,0.8
SP13,Spring,2013,8,1,3,561,2013-05-07T00:00:00Z,Crab Jonah,2,0.86,,,,,2.6666666666666665,1.1466666666666665
SP13,Spring,2013,9,1,3,466,2013-05-07T00:00:00Z,Crab Jonah,1,0.25,,,,,1,0.25
SP13,Spring,2013,10,1,2,499,2013-05-07T00:00:00Z,Crab Jonah,1,0.11,,,,,1.6666666666666665,0.18333333333333332
SP13,Spring,2013,13,1,3,308,2013-05-08T00:00:00Z,Crab Jonah,4,0.9500000000000001,,,,,4,0.9500000000000001
SP13,Spring,2013,15,1,4,372,2013-05-08T00:00:00Z,Crab Jonah,1,0.06,,,,,1,0.06
SP13,Spring,2013,16,1,4,428,2013-05-09T00:00:00Z,Crab Jonah,3,0.19,,,,,3,0.19
SP13,Spring,2013,17,1,4,255,2013-05-09T00:00:00Z,Crab Jonah,5,0.44,,,,,5,0.44
SP13,Spring,2013,19,1,4,109,2013-05-09T00:00:00Z,Crab Jonah,5,0.38,,,,,5,0.38
SP13,Spring,2013,29,2,3,660,2013-05-14T00:00:00Z,Crab Jonah,2,0.28,,,,,2,0.28
SP13,Spring,2013,30,2,4,741,2013-05-14T00:00:00Z,Crab Jonah,2,0.06,,,,,2,0.06
SP13,Spring,2013,32,2,3,566,2013-05-14T00:00:00Z,Crab Jonah,1,0.25,,,,,1.3333333333333333,0.3333333333333333
SP13,Spring,2013,33,2,4,594,2013-05-14T00:00:00Z,Crab Jonah,3,0.35000000000000003,,,,,3,0.35000000000000003
SP13,Spring,2013,34,2,3,345,2013-05-14T00:00:00Z,Crab Jonah,2,0.51,,,,,2.6666666666666665,0.6799999999999999
SP13,Spring,2013,38,2,2,377,2013-05-15T00:00:00Z,Crab Jonah,1,0.29,,,,,1,0.29
SP13,Spring,2013,41,2,4,630,2013-05-16T00:00:00Z,Crab Jonah,7,1.58,,,,,7,1.58
SP13,Spring,2013,42,2,3,473,2013-05-16T00:00:00Z,Crab Jonah,3,0.13,,,,,4,0.17333333333333334
SP13,Spring,2013,44,2,3,274,2013-05-16T00:00:00Z,Crab Jonah,1,0.12,,,,,1,0.12
SP13,Spring,2013,48,2,2,232,2013-05-17T00:00:00Z,Crab Jonah,3,0.67,,,,,3,0.67
SP13,Spring,2013,61,3,2,412,2013-05-22T00:00:00Z,Crab Jonah,2,0.7000000000000001,,,,,2,0.7000000000000001
SP13,Spring,2013,63,3,4,705,2013-05-22T00:00:00Z,Crab Jonah,5,0.86,,,,,5,0.86
SP13,Spring,2013,64,3,4,798,2013-05-22T00:00:00Z,Crab Jonah,10,1.46,,,,,10,1.46
SP13,Spring,2013,67,3,4,535,2013-05-23T00:00:00Z,Crab Jonah,7,1.76,,,,,7,1.76
SP13,Spring,2013,68,3,3,422,2013-05-23T00:00:00Z,Crab Jonah,2,0.7000000000000001,,,,,2.6666666666666665,0.9333333333333333
SP13,Spring,2013,73,4,3,517,2013-05-27T00:00:00Z,Crab Jonah,1,0.23,,,,,1.3333333333333333,0.30666666666666664
SP13,Spring,2013,74,4,4,660,2013-05-27T00:00:00Z,Crab Jonah,11,1.42,,,,,22,2.84
SP13,Spring,2013,75,4,4,657,2013-05-27T00:00:00Z,Crab Jonah,2,0.22,,,,,2.1052631578947367,0.23157894736842105
SP13,Spring,2013,76,4,3,593,2013-05-27T00:00:00Z,Crab Jonah,2,0.45,,,,,2,0.45
SP13,Spring,2013,80,4,3,141,2013-05-29T00:00:00Z,Crab Jonah,2,0.08,,,,,2.6666666666666665,0.10666666666666666
SP13,Spring,2013,82,4,4,532,2013-05-29T00:00:00Z,Crab Jonah,2,0.29,,,,,2.8571428571428568,0.4142857142857142
SP13,Spring,2013,87,4,3,275,2013-05-30T00:00:00Z,Crab Jonah,2,0.48,,,,,2,0.48
SP13,Spring,2013,88,4,3,226,2013-05-30T00:00:00Z,Crab Jonah,4,0.84,,,,,4,0.84
SP13,Spring,2013,102,5,3,557,2013-06-04T00:00:00Z,Crab Jonah,2,0.54,,,,,2,0.54
SP13,Spring,2013,105,5,4,621,2013-06-05T00:00:00Z,Crab Jonah,2,0.68,,,,,2,0.68
SP13,Spring,2013,108,5,2,216,2013-06-06T00:00:00Z,Crab Jonah,1,0.23,,,,,1.5384615384615383,0.3538461538461538
SP13,Spring,2013,109,5,3,346,2013-06-06T00:00:00Z,Crab Jonah,1,0.27,,,,,1.1764705882352942,0.31764705882352945
FL12,Fall,2012,1,1,2,612,2012-09-24T00:00:00Z,Crab Jonah,2,0.26,,,,,2,0.26
FL12,Fall,2012,8,1,2,597,2012-09-25T00:00:00Z,Crab Jonah,1,0.15,,,,,1.5384615384615383,0.23076923076923073
FL12,Fall,2012,9,1,2,636,2012-09-25T00:00:00Z,Crab Jonah,3,0.49,,,,,3.5294117647058822,0.5764705882352942
FL12,Fall,2012,10,1,4,506,2012-09-26T00:00:00Z,Crab Jonah,1,0.04,,,,,1,0.04
FL12,Fall,2012,11,1,4,528,2012-09-26T00:00:00Z,Crab Jonah,1,0.14,,,,,1,0.14
FL12,Fall,2012,16,1,3,248,2012-09-27T00:00:00Z,Crab Jonah,5,0.8,,,,,6.25,1
FL12,Fall,2012,17,1,2,262,2012-09-27T00:00:00Z,Crab Jonah,6,1.05,,,,,6.315789473684211,1.1052631578947367
FL12,Fall,2012,18,1,1,197,2012-09-27T00:00:00Z,Crab Jonah,1,0.16,,,,,1,0.16
FL12,Fall,2012,19,1,1,153,2012-09-27T00:00:00Z,Crab Jonah,1,0.12,,,,,1,0.12
FL12,Fall,2012,21,1,3,66,2012-09-28T00:00:00Z,Crab Jonah,4,0.62,,,,,4,0.62
FL12,Fall,2012,22,1,3,87,2012-09-28T00:00:00Z,Crab Jonah,2,0.17,,,,,2.5,0.21250000000000002
FL12,Fall,2012,23,1,1,16,2012-09-28T00:00:00Z,Crab Jonah,2,0.09,,,,,2,0.09
FL12,Fall,2012,24,2,4,706,2012-10-01T00:00:00Z,Crab Jonah,2,0.28,,,,,1.9047619047619049,0.2666666666666667
FL12,Fall,2012,25,2,3,614,2012-10-01T00:00:00Z,Crab Jonah,1,0.006,,,,,1.3333333333333333,0.008
FL12,Fall,2012,27,2,2,414,2012-10-02T00:00:00Z,Crab Jonah,1,0.19,,,,,1.6666666666666665,0.31666666666666665
FL12,Fall,2012,31,2,4,620,2012-10-02T00:00:00Z,Crab Jonah,3,0.44,,,,,3,0.44
FL12,Fall,2012,32,2,3,468,2012-10-02T00:00:00Z,Crab Jonah,3,0.53,,,,,3.3333333333333335,0.5888888888888889
FL12,Fall,2012,35,2,2,308,2012-10-03T00:00:00Z,Crab Jonah,5,0.74,,,,,5,0.74
FL12,Fall,2012,36,2,2,136,2012-10-03T00:00:00Z,Crab Jonah,7,1.26,,,,,10.769230769230768,1.9384615384615382
FL12,Fall,2012,37,2,4,604,2012-10-04T00:00:00Z,Crab Jonah,2,0.5,,,,,2,0.5
FL12,Fall,2012,38,2,4,515,2012-10-04T00:00:00Z,Crab Jonah,9,0.96,,,,,12,1.2799999999999998
FL12,Fall,2012,40,2,4,138,2012-10-04T00:00:00Z,Crab Jonah,4,0.76,,,,,4,0.76
FL12,Fall,2012,41,2,3,242,2012-10-04T00:00:00Z,Crab Jonah,3,0.66,,,,,4,0.88
FL12,Fall,2012,43,2,3,169,2012-10-05T00:00:00Z,Crab Jonah,3,0.42,,,,,3,0.42
FL12,Fall,2012,44,3,3,566,2012-10-08T00:00:00Z,Crab Jonah,7,1.84,,,,,7,1.84
FL12,Fall,2012,45,3,3,544,2012-10-08T00:00:00Z,Crab Jonah,3,0.62,,,,,3.5294117647058822,0.7294117647058824
FL12,Fall,2012,46,3,2,461,2012-10-08T00:00:00Z,Crab Jonah,2,0.36,,,,,2.5,0.44999999999999996
FL12,Fall,2012,48,3,2,392,2012-10-08T00:00:00Z,Crab Jonah,2,0.36,,,,,5.7142857142857135,1.0285714285714285
FL12,Fall,2012,49,3,2,102,2012-10-09T00:00:00Z,Crab Jonah,1,0.29,,,,,1,0.29
FL12,Fall,2012,54,3,3,620,2012-10-09T00:00:00Z,Crab Jonah,2,0.33,,,,,2.5,0.41250000000000003
FL12,Fall,2012,55,3,4,741,2012-10-09T00:00:00Z,Crab Jonah,3,0.44,,,,,3,0.44
FL12,Fall,2012,56,3,4,786,2012-10-09T00:00:00Z,Crab Jonah,4,0.42,,,,,4,0.42
FL12,Fall,2012,58,3,3,311,2012-10-11T00:00:00Z,Crab Jonah,1,0.11,,,,,1.3333333333333333,0.14666666666666667
FL12,Fall,2012,68,4,4,663,2012-10-17T00:00:00Z,Crab Jonah,1,0.14,,,,,1,0.14
FL12,Fall,2012,70,4,3,464,2012-10-17T00:00:00Z,Crab Jonah,4,1.22,,,,,5.333333333333333,1.6266666666666665
FL12,Fall,2012,71,4,3,465,2012-10-17T00:00:00Z,Crab Jonah,2,0.32,,,,,2,0.32
FL12,Fall,2012,73,4,3,224,2012-10-18T00:00:00Z,Crab Jonah,2,0.44,,,,,2,0.44
FL12,Fall,2012,74,4,3,389,2012-10-18T00:00:00Z,Crab Jonah,1,0.26,,,,,1,0.26
FL12,Fall,2012,76,4,3,324,2012-10-18T00:00:00Z,Crab Jonah,1,0.14,,,,,1.1764705882352942,0.1647058823529412
FL12,Fall,2012,77,4,3,266,2012-10-18T00:00:00Z,Crab Jonah,1,0.32,,,,,1,0.32
FL12,Fall,2012,83,5,2,629,2012-10-22T00:00:00Z,Crab Jonah,1,0.01,,,,,1,0.01
FL12,Fall,2012,84,5,1,240,2012-10-22T00:00:00Z,Crab Jonah,1,0.27,,,,,1.3333333333333333,0.36
FL12,Fall,2012,92,5,2,332,2012-10-24T00:00:00Z,Crab Jonah,1,0.32,,,,,1.3333333333333333,0.42666666666666664
FL12,Fall,2012,94,5,2,201,2012-10-25T00:00:00Z,Crab Jonah,3,0.51,,,,,4,0.6799999999999999
FL12,Fall,2012,98,5,3,49,2012-10-26T00:00:00Z,Crab Jonah,2,0.48,,,,,3.0769230769230766,0.7384615384615384
FL12,Fall,2012,99,5,3,11,2012-10-26T00:00:00Z,Crab Jonah,1,0.22,,,,,1.1111111111111112,0.24444444444444446
SP12,Spring,2012,3,1,2,612,2012-04-30T00:00:00Z,Crab Jonah,3,0.59,,,,,3,0.59
SP12,Spring,2012,5,1,1,513,2012-04-30T00:00:00Z,Crab Jonah,3,0.68,,,,,3.5294117647058822,0.8
SP12,Spring,2012,6,1,2,597,2012-05-01T00:00:00Z,Crab Jonah,1,0.03,,,,,1.1764705882352942,0.03529411764705882
SP12,Spring,2012,7,1,2,636,2012-05-01T00:00:00Z,Crab Jonah,5,0.88,,,,,5,0.88
SP12,Spring,2012,8,1,3,661,2012-05-01T00:00:00Z,Crab Jonah,1,0.09,,,,,1,0.09
SP12,Spring,2012,9,1,3,563,2012-05-01T00:00:00Z,Crab Jonah,4,0.98,,,,,4,0.98
SP12,Spring,2012,13,1,4,506,2012-05-02T00:00:00Z,Crab Jonah,2,0.31,,,,,2.5,0.3875
SP12,Spring,2012,15,1,2,262,2012-05-03T00:00:00Z,Crab Jonah,1,0.22,,,,,1,0.22
SP12,Spring,2012,17,1,4,372,2012-05-03T00:00:00Z,Crab Jonah,1,0.23,,,,,1,0.23
SP12,Spring,2012,19,1,3,87,2012-05-03T00:00:00Z,Crab Jonah,1,0.007,,,,,1.3333333333333333,0.009333333333333332
SP12,Spring,2012,20,1,3,66,2012-05-04T00:00:00Z,Crab Jonah,3,0.76,,,,,3.3333333333333335,0.8444444444444444
SP12,Spring,2012,21,1,3,79,2012-05-04T00:00:00Z,Crab Jonah,2,0.72,,,,,2,0.72
SP12,Spring,2012,24,1,1,15,2012-05-04T00:00:00Z,Crab Jonah,1,0.12,,,,,1,0.12
SP12,Spring,2012,25,2,3,561,2012-05-07T00:00:00Z,Crab Jonah,1,0.16,,,,,1,0.16
SP12,Spring,2012,26,2,3,614,2012-05-07T00:00:00Z,Crab Jonah,9,2.12,,,,,9,2.12
SP12,Spring,2012,30,2,1,298,2012-05-07T00:00:00Z,Crab Jonah,1,0.25,,,,,1,0.25
SP12,Spring,2012,31,2,2,414,2012-05-07T00:00:00Z,Crab Jonah,2,0.32,,,,,2.3529411764705883,0.3764705882352941
SP12,Spring,2012,32,2,4,713,2012-05-08T00:00:00Z,Crab Jonah,2,0.48,,,,,2,0.48
SP12,Spring,2012,33,2,4,624,2012-05-08T00:00:00Z,Crab Jonah,4,1.24,,,,,4,1.24
SP12,Spring,2012,37,2,2,164,2012-05-09T00:00:00Z,Crab Jonah,1,0.05,,,,,1.25,0.0625
SP12,Spring,2012,38,2,4,604,2012-05-10T00:00:00Z,Crab Jonah,2,0.32,,,,,2,0.32
SP12,Spring,2012,39,2,4,399,2012-05-10T00:00:00Z,Crab Jonah,1,0.21,,,,,1.1111111111111112,0.23333333333333334
SP12,Spring,2012,42,2,3,169,2012-05-10T00:00:00Z,Crab Jonah,1,0.16,,,,,1,0.16
SP12,Spring,2012,48,3,3,594,2012-05-14T00:00:00Z,Crab Jonah,1,0.22,,,,,1,0.22
SP12,Spring,2012,49,3,3,543,2012-05-14T00:00:00Z,Crab Jonah,6,1.5,,,,,6,1.5
SP12,Spring,2012,50,3,3,544,2012-05-14T00:00:00Z,Crab Jonah,2,0.38,,,,,2.3529411764705883,0.4470588235294118
SP12,Spring,2012,52,3,2,390,2012-05-14T00:00:00Z,Crab Jonah,1,0.34,,,,,1,0.34
SP12,Spring,2012,53,3,2,392,2012-05-14T00:00:00Z,Crab Jonah,3,0.64,,,,,3,0.64
SP12,Spring,2012,60,3,4,786,2012-05-16T00:00:00Z,Crab Jonah,7,1.84,,,,,7,1.84
SP12,Spring,2012,61,3,4,792,2012-05-16T00:00:00Z,Crab Jonah,7,1.56,,,,,7,1.56
SP12,Spring,2012,64,3,3,365,2012-05-17T00:00:00Z,Crab Jonah,4,1.04,,,,,4,1.04
SP12,Spring,2012,65,3,3,427,2012-05-17T00:00:00Z,Crab Jonah,4,0.52,,,,,4.2105263157894735,0.5473684210526316
SP12,Spring,2012,66,3,4,584,2012-05-17T00:00:00Z,Crab Jonah,8,0.92,,,,,10.666666666666666,1.2266666666666666
SP12,Spring,2012,72,4,3,565,2012-05-21T00:00:00Z,Crab Jonah,1,0.42,,,,,1,0.42
SP12,Spring,2012,73,4,3,635,2012-05-21T00:00:00Z,Crab Jonah,5,0.75,,,,,5,0.75
SP12,Spring,2012,74,4,4,705,2012-05-21T00:00:00Z,Crab Jonah,3,0.38,,,,,3,0.38
SP12,Spring,2012,77,4,2,79,2012-05-22T00:00:00Z,Crab Jonah,1,0.02,,,,,1,0.02
SP12,Spring,2012,81,4,3,464,2012-05-23T00:00:00Z,Crab Jonah,2,0.36,,,,,2,0.36
SP12,Spring,2012,82,4,4,618,2012-05-23T00:00:00Z,Crab Jonah,2,0.35000000000000003,,,,,2,0.35000000000000003
SP12,Spring,2012,83,4,4,663,2012-05-23T00:00:00Z,Crab Jonah,2,0.58,,,,,2,0.58
SP12,Spring,2012,84,4,4,600,2012-05-23T00:00:00Z,Crab Jonah,7,1.6600000000000001,,,,,9.333333333333332,2.2133333333333334
SP12,Spring,2012,85,4,3,523,2012-05-23T00:00:00Z,Crab Jonah,3,0.88,,,,,3,0.88
SP12,Spring,2012,87,4,3,389,2012-05-24T00:00:00Z,Crab Jonah,2,0.46,,,,,2,0.46
SP12,Spring,2012,89,4,3,224,2012-05-24T00:00:00Z,Crab Jonah,3,1,,,,,3,1
SP12,Spring,2012,96,5,2,651,2012-05-28T00:00:00Z,Crab Jonah,5,1.8800000000000001,,,,,5.263157894736842,1.9789473684210526
SP12,Spring,2012,97,5,2,629,2012-05-28T00:00:00Z,Crab Jonah,1,0.2,,,,,1,0.2
SP12,Spring,2012,98,5,1,486,2012-05-28T00:00:00Z,Crab Jonah,1,0.22,,,,,1.3333333333333333,0.29333333333333333
SP12,Spring,2012,101,5,3,555,2012-05-29T00:00:00Z,Crab Jonah,3,0.74,,,,,3,0.74
SP12,Spring,2012,102,5,3,585,2012-05-29T00:00:00Z,Crab Jonah,4,1.06,,,,,4.2105263157894735,1.1157894736842104
SP12,Spring,2012,104,5,4,746,2012-05-29T00:00:00Z,Crab Jonah,1,0.31,,,,,1,0.31
SP12,Spring,2012,108,5,2,298,2012-05-30T00:00:00Z,Crab Jonah,1,0.29,,,,,1.3333333333333333,0.3866666666666666
SP12,Spring,2012,109,5,3,346,2012-05-31T00:00:00Z,Crab Jonah,6,1.25,,,,,6,1.25
SP12,Spring,2012,110,5,3,348,2012-05-31T00:00:00Z,Crab Jonah,2,0.74,,,,,2.6666666666666665,0.9866666666666666
SP12,Spring,2012,111,5,3,203,2012-05-31T00:00:00Z,Crab Jonah,4,1.16,,,,,5.333333333333333,1.5466666666666664
SP12,Spring,2012,112,5,2,201,2012-05-31T00:00:00Z,Crab Jonah,4,0.98,,,,,5,1.225
SP12,Spring,2012,113,5,1,114,2012-05-31T00:00:00Z,Crab Jonah,4,0.76,,,,,4,0.76
SP12,Spring,2012,116,5,3,49,2012-06-01T00:00:00Z,Crab Jonah,3,1.1400000000000001,,,,,3,1.1400000000000001
FL11,Fall,2011,1,1,2,575,2011-10-04T00:00:00Z,Crab Jonah,1,0.12,,,,,1.25,0.15
FL11,Fall,2011,2,1,2,594,2011-10-04T00:00:00Z,Crab Jonah,1,0.15,,,,,1.25,0.1875
FL11,Fall,2011,5,1,3,452,2011-10-05T00:00:00Z,Crab Jonah,1,0.23,,,,,1,0.23
FL11,Fall,2011,9,1,3,327,2011-10-06T00:00:00Z,Crab Jonah,3,0.36,,,,,3.1578947368421053,0.3789473684210526
FL11,Fall,2011,10,1,1,323,2011-10-06T00:00:00Z,Crab Jonah,1,0.23,,,,,1.25,0.28750000000000003
FL11,Fall,2011,12,1,1,239,2011-10-06T00:00:00Z,Crab Jonah,5,0.4,,,,,5,0.4
FL11,Fall,2011,13,1,3,209,2011-10-07T00:00:00Z,Crab Jonah,4,0.23,,,,,5.333333333333333,0.30666666666666664
FL11,Fall,2011,15,1,4,109,2011-10-07T00:00:00Z,Crab Jonah,1,0.14,,,,,1,0.14
FL11,Fall,2011,17,1,4,69,2011-10-07T00:00:00Z,Crab Jonah,5,0.74,,,,,5,0.74
FL11,Fall,2011,18,1,3,65,2011-10-08T00:00:00Z,Crab Jonah,3,0.48,,,,,3,0.48
FL11,Fall,2011,19,1,3,115,2011-10-08T00:00:00Z,Crab Jonah,9,0.86,,,,,9,0.86
FL11,Fall,2011,21,1,1,14,2011-10-08T00:00:00Z,Crab Jonah,2,0.12,,,,,2,0.12
FL11,Fall,2011,22,1,1,8,2011-10-08T00:00:00Z,Crab Jonah,3,0.36,,,,,3,0.36
FL11,Fall,2011,23,2,4,727,2011-10-10T00:00:00Z,Crab Jonah,3,0.34,,,,,3,0.34
FL11,Fall,2011,24,2,3,638,2011-10-10T00:00:00Z,Crab Jonah,1,0.12,,,,,1,0.12
FL11,Fall,2011,25,2,3,588,2011-10-10T00:00:00Z,Crab Jonah,1,0.08,,,,,1,0.08
FL11,Fall,2011,26,2,1,369,2011-10-10T00:00:00Z,Crab Jonah,1,0.1,,,,,1.6666666666666665,0.16666666666666666
FL11,Fall,2011,29,2,1,264,2011-10-11T00:00:00Z,Crab Jonah,1,0.08,,,,,1,0.08
FL11,Fall,2011,30,2,1,229,2011-10-11T00:00:00Z,Crab Jonah,3,0.74,,,,,4,0.9866666666666666
FL11,Fall,2011,31,2,4,677,2011-10-12T00:00:00Z,Crab Jonah,3,0.35000000000000003,,,,,3,0.35000000000000003
FL11,Fall,2011,32,2,4,594,2011-10-12T00:00:00Z,Crab Jonah,11,1.9000000000000001,,,,,12.941176470588236,2.235294117647059
FL11,Fall,2011,34,2,4,575,2011-10-13T00:00:00Z,Crab Jonah,1,0.11,,,,,1,0.11
FL11,Fall,2011,36,2,4,476,2011-10-13T00:00:00Z,Crab Jonah,1,0.04,,,,,1.3333333333333333,0.05333333333333333
FL11,Fall,2011,38,3,3,492,2011-10-18T00:00:00Z,Crab Jonah,2,0.34,,,,,2,0.34
FL11,Fall,2011,39,3,2,435,2011-10-18T00:00:00Z,Crab Jonah,3,0.6,,,,,3,0.6
FL11,Fall,2011,44,3,1,139,2011-10-19T00:00:00Z,Crab Jonah,1,0.21,,,,,1.25,0.2625
FL11,Fall,2011,46,3,3,335,2011-10-22T00:00:00Z,Crab Jonah,2,0.38,,,,,2.6666666666666665,0.5066666666666666
FL11,Fall,2011,48,3,3,557,2011-10-22T00:00:00Z,Crab Jonah,1,0.11,,,,,2,0.22
FL11,Fall,2011,50,3,4,507,2011-10-22T00:00:00Z,Crab Jonah,6,1.04,,,,,8,1.3866666666666667
FL11,Fall,2011,51,4,3,608,2011-10-24T00:00:00Z,Crab Jonah,2,0.29,,,,,4,0.58
FL11,Fall,2011,52,4,3,651,2011-10-24T00:00:00Z,Crab Jonah,3,0.36,,,,,3,0.36
FL11,Fall,2011,53,4,3,587,2011-10-24T00:00:00Z,Crab Jonah,1,0.11,,,,,1,0.11
FL11,Fall,2011,54,4,3,543,2011-10-24T00:00:00Z,Crab Jonah,2,0.43,,,,,2.5,0.5375
FL11,Fall,2011,55,4,1,48,2011-10-25T00:00:00Z,Crab Jonah,1,0.1,,,,,1,0.1
FL11,Fall,2011,59,4,4,596,2011-10-26T00:00:00Z,Crab Jonah,3,0.55,,,,,3,0.55
FL11,Fall,2011,60,4,4,600,2011-10-26T00:00:00Z,Crab Jonah,2,0.48,,,,,2,0.48
FL11,Fall,2011,61,4,3,499,2011-10-26T00:00:00Z,Crab Jonah,1,0.14,,,,,1.3333333333333333,0.18666666666666668
FL11,Fall,2011,62,4,2,158,2011-10-26T00:00:00Z,Crab Jonah,1,0.13,,,,,1,0.13
FL11,Fall,2011,67,4,2,72,2011-10-27T00:00:00Z,Crab Jonah,1,0.27,,,,,1,0.27
FL11,Fall,2011,70,5,4,745,2011-11-01T00:00:00Z,Crab Jonah,3,1.12,,,,,3,1.12
FL11,Fall,2011,71,5,4,681,2011-11-01T00:00:00Z,Crab Jonah,1,0.38,,,,,1,0.38
FL11,Fall,2011,74,5,1,255,2011-11-02T00:00:00Z,Crab Jonah,13,2.9,,,,,13,2.9
FL11,Fall,2011,76,5,2,431,2011-11-02T00:00:00Z,Crab Jonah,2,0.4,,,,,2,0.4
FL11,Fall,2011,77,5,2,364,2011-11-02T00:00:00Z,Crab Jonah,2,0.46,,,,,2.5,0.5750000000000001
FL11,Fall,2011,80,5,4,670,2011-11-03T00:00:00Z,Crab Jonah,1,0.63,,,,,1.1111111111111112,0.7000000000000001
FL11,Fall,2011,81,5,4,598,2011-11-03T00:00:00Z,Crab Jonah,1,0.15,,,,,1,0.15
FL11,Fall,2011,83,5,2,195,2011-11-04T00:00:00Z,Crab Jonah,6,1.1400000000000001,,,,,6,1.1400000000000001
FL11,Fall,2011,84,5,3,211,2011-11-04T00:00:00Z,Crab Jonah,4,1.24,,,,,4,1.24
SP11,Spring,2011,3,1,2,594,2011-05-02T00:00:00Z,Crab Jonah,1,0.09,,,,,1,0.09
SP11,Spring,2011,8,1,3,452,2011-05-03T00:00:00Z,Crab Jonah,1,0.17,,,,,1,0.17
SP11,Spring,2011,10,1,3,311,2011-05-03T00:00:00Z,Crab Jonah,1,0.17,,,,,1.1764705882352942,0.2
SP11,Spring,2011,20,1,4,58,2011-05-05T00:00:00Z,Crab Jonah,1,0.16,,,,,1,0.16
SP11,Spring,2011,21,1,2,40,2011-05-06T00:00:00Z,Crab Jonah,2,0.26,,,,,2,0.26
SP11,Spring,2011,28,2,1,330,2011-05-09T00:00:00Z,Crab Jonah,1,0.44,,,,,1,0.44
