Survey,Season,Year,Tow_Number,Region,Stratum,Grid,Date,Common_Name,Number_Caught,Weight_kg,Subsample_Weight_kg,Subsample_Weight_kg_2,Male_Wt_kg,Female_Wt_kg,Expanded_Catch,Expanded_Weight_kg
FL19,Fall,2019,71,4,2,79,2019-10-15T00:00:00Z,Crab Atlantic Rock,10,1.5,,,,,10,1.5
FL19,Fall,2019,77,4,1,11,2019-10-18T00:00:00Z,Crab Atlantic Rock,1,0.14,,,,,1,0.14
FL19,Fall,2019,79,4,1,18,2019-10-18T00:00:00Z,Crab Atlantic Rock,3,0.52,,,,,3,0.52
FL19,Fall,2019,84,5,1,255,2019-10-21T00:00:00Z,Crab Atlantic Rock,29,2.4,,,,,36.25,3
FL19,Fall,2019,95,5,2,158,2019-10-25T00:00:00Z,Crab Atlantic Rock,1,0.04,,,,,1.25,0.05
FL20,Fall,2020,3,1,1,629,2020-09-21T00:00:00Z,Crab Atlantic Rock,1,0.001,,,,,1.1764705882352942,0.0011764705882352942
FL20,Fall,2020,17,1,1,13,2020-09-25T00:00:00Z,Crab Atlantic Rock,2,0.15,,,,,2.5,0.1875
FL20,Fall,2020,18,1,1,1,2020-09-25T00:00:00Z,Crab Atlantic Rock,12,0.11,,,,,12.631578947368421,0.11578947368421053
FL20,Fall,2020,19,2,2,414,2020-09-26T00:00:00Z,Crab Atlantic Rock,1,0.09,,,,,1.3333333333333333,0.12
FL20,Fall,2020,28,2,2,423,2020-09-28T00:00:00Z,Crab Atlantic Rock,1,0.15,,,,,1.25,0.1875
FL20,Fall,2020,40,3,1,165,2020-10-05T00:00:00Z,Crab Atlantic Rock,1,0.02,,,0.02,,1,0.02
FL20,Fall,2020,41,3,2,77,2020-10-06T00:00:00Z,Crab Atlantic Rock,4,0.49,,,,0.49,4,0.49
FL20,Fall,2020,45,3,2,117,2020-10-06T00:00:00Z,Crab Atlantic Rock,2,0.31,,,0.318,,2,0.31
FL20,Fall,2020,50,3,2,373,2020-10-07T00:00:00Z,Crab Atlantic Rock,1,0.002,,,,,1,0.002
FL20,Fall,2020,58,4,1,147,2020-10-13T00:00:00Z,Crab Atlantic Rock,8,0.8,,,0.51,0.27,8.88888888888889,0.888888888888889
FL20,Fall,2020,73,4,1,18,2020-10-16T00:00:00Z,Crab Atlantic Rock,2,0.26,,,,,2,0.26
FL20,Fall,2020,74,5,1,255,2020-10-19T00:00:00Z,Crab Atlantic Rock,12,1.02,,,,,12,1.02
FL20,Fall,2020,86,5,1,115,2020-10-22T00:00:00Z,Crab Atlantic Rock,12,1.06,,,,,12,1.06
FL20,Fall,2020,90,5,3,24,2020-10-23T00:00:00Z,Crab Atlantic Rock,2,0.09,,,,,2.5,0.11249999999999999
FL21,Fall,2021,5,1,2,594,2021-09-27T00:00:00Z,Crab Atlantic Rock,2,0.43,,,,,2.6666666666666665,0.5733333333333333
FL21,Fall,2021,20,1,1,13,2021-09-30T00:00:00Z,Crab Atlantic Rock,28,0.19,,,,,29.473684210526315,0.19999999999999998
FL21,Fall,2021,21,1,1,16,2021-09-30T00:00:00Z,Crab Atlantic Rock,2,0.002,,,,,2,0.002
FL21,Fall,2021,26,2,1,130,2021-10-05T00:00:00Z,Crab Atlantic Rock,1,0.13,,,,,1,0.13
FL21,Fall,2021,28,2,1,342,2021-10-05T00:00:00Z,Crab Atlantic Rock,2,0.2,,,,,2,0.2
FL21,Fall,2021,29,2,1,192,2021-10-05T00:00:00Z,Crab Atlantic Rock,1,0.008,,,,,1.1111111111111112,0.008888888888888889
FL21,Fall,2021,35,2,3,274,2021-10-06T00:00:00Z,Crab Atlantic Rock,1,0.004,,,,,1.1111111111111112,0.0044444444444444444
FL21,Fall,2021,38,2,3,242,2021-10-07T00:00:00Z,Crab Atlantic Rock,1,0.12,,,,,1,0.12
FL21,Fall,2021,41,2,1,71,2021-10-07T00:00:00Z,Crab Atlantic Rock,2,0.2,,,,,2,0.2
FL21,Fall,2021,48,3,2,89,2021-10-12T00:00:00Z,Crab Atlantic Rock,1,0.01,,,,,1,0.01
FL21,Fall,2021,51,3,2,73,2021-10-12T00:00:00Z,Crab Atlantic Rock,2,0.17,,,,,2,0.17
FL21,Fall,2021,58,3,4,561,2021-10-14T00:00:00Z,Crab Atlantic Rock,8,0.24,,,,,8,0.24
FL21,Fall,2021,60,3,2,135,2021-10-15T00:00:00Z,Crab Atlantic Rock,7,0.62,,,,,7,0.62
FL21,Fall,2021,62,3,1,136,2021-10-15T00:00:00Z,Crab Atlantic Rock,3,0.23,,,,,3,0.23
FL21,Fall,2021,63,3,1,171,2021-10-15T00:00:00Z,Crab Atlantic Rock,4,0.67,,,,,5.333333333333333,0.8933333333333333
FL21,Fall,2021,66,4,1,147,2021-10-19T00:00:00Z,Crab Atlantic Rock,1,0.21,,,,,1,0.21
FL21,Fall,2021,68,4,1,63,2021-10-19T00:00:00Z,Crab Atlantic Rock,1,0.07,,,,,1,0.07
FL21,Fall,2021,78,4,2,59,2021-10-22T00:00:00Z,Crab Atlantic Rock,2,0.4,,,,,2,0.4
FL22,Fall,2022,41,3,1,75,2022-10-11T00:00:00Z,Crab Atlantic Rock,1,0.12,,,,,1,0.12
FL22,Fall,2022,57,4,1,168,2022-10-18T00:00:00Z,Crab Atlantic Rock,1,0.27,,,,,1,0.27
FL22,Fall,2022,74,5,1,234,2022-10-25T00:00:00Z,Crab Atlantic Rock,21,1.68,,,,,22.105263157894736,1.768421052631579
FL22,Fall,2022,83,5,2,141,2022-10-27T00:00:00Z,Crab Atlantic Rock,1,0.08,,,,,1.1111111111111112,0.08888888888888889
FL22,Fall,2022,85,5,3,38,2022-10-28T00:00:00Z,Crab Atlantic Rock,1,0.004,,,,,1.3333333333333333,0.005333333333333333
FL22,Fall,2022,86,5,3,33,2022-10-28T00:00:00Z,Crab Atlantic Rock,6,0.26,,,,,6,0.26
FL22,Fall,2022,87,5,3,10,2022-10-28T00:00:00Z,Crab Atlantic Rock,1,0.01,,,,,1,0.01
SP01,Spring,2001,2,1,2,513,2001-04-23T00:00:00Z,Crab Atlantic Rock,1,0.1,0,,,,1,0.1
SP01,Spring,2001,4,1,1,417,2001-04-23T00:00:00Z,Crab Atlantic Rock,1,0.3,0,,,,1,0.3
SP01,Spring,2001,9,1,3,268,2001-04-25T00:00:00Z,Crab Atlantic Rock,1,0.3,0,,,,1.1111111111111112,0.3333333333333333
SP01,Spring,2001,14,1,1,67,2001-04-26T00:00:00Z,Crab Atlantic Rock,1,0.3,0,,,,1,0.3
SP01,Spring,2001,15,1,2,57,2001-04-26T00:00:00Z,Crab Atlantic Rock,1,0.3,0,,,,1.1764705882352942,0.35294117647058826
SP01,Spring,2001,17,1,3,96,2001-04-27T00:00:00Z,Crab Atlantic Rock,1,0.01,0,,,,1,0.01
SP01,Spring,2001,24,2,1,248,2001-04-30T00:00:00Z,Crab Atlantic Rock,1,0.2,0,,,,1,0.2
SP01,Spring,2001,27,2,2,334,2001-05-01T00:00:00Z,Crab Atlantic Rock,6,1.5,0,,,,6,1.5
SP01,Spring,2001,29,2,3,491,2001-05-01T00:00:00Z,Crab Atlantic Rock,7,1.4000000000000001,0,,,,7,1.4000000000000001
SP01,Spring,2001,33,2,3,494,2001-05-02T00:00:00Z,Crab Atlantic Rock,9,2.2,0,,,,10.588235294117647,2.588235294117647
SP01,Spring,2001,36,2,1,6,2001-05-03T00:00:00Z,Crab Atlantic Rock,2,0.05,0,,,,2,0.05
SP01,Spring,2001,39,2,3,201,2001-05-03T00:00:00Z,Crab Atlantic Rock,1,0.1,0,,,,0.9523809523809524,0.09523809523809525
SP01,Spring,2001,40,2,1,41,2001-05-03T00:00:00Z,Crab Atlantic Rock,2,0.3,0,,,,2,0.3
SP01,Spring,2001,41,2,1,22,2001-05-04T00:00:00Z,Crab Atlantic Rock,3,0.05,0,,,,3,0.05
SP01,Spring,2001,42,2,3,173,2001-05-04T00:00:00Z,Crab Atlantic Rock,2,0.3,0,,,,2,0.3
SP01,Spring,2001,44,2,2,88,2001-05-04T00:00:00Z,Crab Atlantic Rock,1,0.2,0,,,,1,0.2
SP01,Spring,2001,45,3,1,369,2001-05-07T00:00:00Z,Crab Atlantic Rock,11,2.5,0,,,,14.666666666666666,3.333333333333333
SP01,Spring,2001,48,3,2,427,2001-05-07T00:00:00Z,Crab Atlantic Rock,5,1.3,0,,,,7.142857142857142,1.857142857142857
SP01,Spring,2001,49,3,2,126,2001-05-08T00:00:00Z,Crab Atlantic Rock,54,10,0,,,,54,10
SP01,Spring,2001,50,3,1,56,2001-05-08T00:00:00Z,Crab Atlantic Rock,8,1.05,0,,,,10,1.3125
SP01,Spring,2001,52,3,1,3,2001-05-08T00:00:00Z,Crab Atlantic Rock,57,12.5,0,,,,57,12.5
SP01,Spring,2001,53,3,2,53,2001-05-08T00:00:00Z,Crab Atlantic Rock,44,7.75,0,,,,46.315789473684205,8.157894736842104
SP01,Spring,2001,54,3,2,77,2001-05-08T00:00:00Z,Crab Atlantic Rock,26,4.5,0,,,,26,4.5
SP01,Spring,2001,55,3,3,844,2001-05-09T00:00:00Z,Crab Atlantic Rock,1,0.05,0,,,,1.25,0.0625
SP01,Spring,2001,57,3,3,328,2001-05-10T00:00:00Z,Crab Atlantic Rock,6,1.9000000000000001,0,,,,6.315789473684211,2
SP01,Spring,2001,58,3,3,259,2001-05-10T00:00:00Z,Crab Atlantic Rock,12,2.7,0,,,,15,3.375
SP01,Spring,2001,59,3,1,143,2001-05-10T00:00:00Z,Crab Atlantic Rock,60,10.55,0,,,,60,10.55
SP01,Spring,2001,60,3,1,48,2001-05-10T00:00:00Z,Crab Atlantic Rock,68,12.75,0,,,,68,12.75
SP01,Spring,2001,62,3,3,564,2001-05-11T00:00:00Z,Crab Atlantic Rock,3,0.2,0,,,,3,0.2
SP01,Spring,2001,63,3,3,387,2001-05-11T00:00:00Z,Crab Atlantic Rock,61,16.4,2.15,,,,61,16.4
SP01,Spring,2001,67,4,3,495,2001-05-14T00:00:00Z,Crab Atlantic Rock,10,3,0,,,,10,3
SP01,Spring,2001,68,4,1,309,2001-05-14T00:00:00Z,Crab Atlantic Rock,15,1.7,0,,,,18.75,2.125
SP01,Spring,2001,71,4,3,521,2001-05-15T00:00:00Z,Crab Atlantic Rock,3,0.8,0,,,,3,0.8
SP01,Spring,2001,76,4,3,432,2001-05-16T00:00:00Z,Crab Atlantic Rock,3,0.7000000000000001,0,,,,3,0.7000000000000001
SP01,Spring,2001,79,4,1,5,2001-05-17T00:00:00Z,Crab Atlantic Rock,14,2.05,0,,,,14,2.05
SP01,Spring,2001,80,4,1,15,2001-05-17T00:00:00Z,Crab Atlantic Rock,5,0.55,0,,,,5,0.55
SP01,Spring,2001,81,4,1,28,2001-05-17T00:00:00Z,Crab Atlantic Rock,4,0.45,0,,,,4.2105263157894735,0.47368421052631576
SP01,Spring,2001,84,4,2,142,2001-05-17T00:00:00Z,Crab Atlantic Rock,13,2.05,0,,,,12.380952380952381,1.9523809523809523
SP01,Spring,2001,88,4,2,99,2001-05-18T00:00:00Z,Crab Atlantic Rock,14,2.25,0,,,,14,2.25
SP01,Spring,2001,90,5,2,534,2001-05-21T00:00:00Z,Crab Atlantic Rock,16,2.75,0,,,,16,2.75
SP01,Spring,2001,92,5,1,291,2001-05-21T00:00:00Z,Crab Atlantic Rock,5,0.5,0,,,,5.882352941176471,0.5882352941176471
SP01,Spring,2001,98,5,2,369,2001-05-23T00:00:00Z,Crab Atlantic Rock,2,0.4,0,,,,2,0.4
SP01,Spring,2001,99,5,3,339,2001-05-23T00:00:00Z,Crab Atlantic Rock,3,0.6,0,,,,3,0.6
SP01,Spring,2001,100,5,2,223,2001-05-23T00:00:00Z,Crab Atlantic Rock,1,0.15,0,,,,1,0.15
SP01,Spring,2001,103,5,1,173,2001-05-23T00:00:00Z,Crab Atlantic Rock,2,0.15,0,,,,2.2222222222222223,0.16666666666666666
SP01,Spring,2001,106,5,3,46,2001-05-24T00:00:00Z,Crab Atlantic Rock,3,0.15,0,,,,5.454545454545454,0.2727272727272727
SP01,Spring,2001,107,5,3,64,2001-05-24T00:00:00Z,Crab Atlantic Rock,10,2,0,,,,10,2
SP01,Spring,2001,111,5,2,43,2001-05-25T00:00:00Z,Crab Atlantic Rock,5,0.04,0,,,,5,0.04
SP02,Spring,2002,19,1,1,45,2002-05-10T00:00:00Z,Crab Atlantic Rock,3,1.04,0,,,,3,1.04
SP02,Spring,2002,22,2,1,362,2002-05-13T00:00:00Z,Crab Atlantic Rock,1,0.15,0,,,,1,0.15
SP02,Spring,2002,23,2,1,126,2002-05-15T00:00:00Z,Crab Atlantic Rock,1,0.15,0,,,,0.9523809523809524,0.14285714285714285
SP02,Spring,2002,25,2,3,484,2002-05-15T00:00:00Z,Crab Atlantic Rock,1,0.12,0,,,,1,0.12
SP02,Spring,2002,35,2,1,159,2002-05-17T00:00:00Z,Crab Atlantic Rock,1,0.14,0,,,,1,0.14
SP02,Spring,2002,42,3,1,291,2002-05-21T00:00:00Z,Crab Atlantic Rock,5,0.46,0,,,,6.666666666666666,0.6133333333333333
SP02,Spring,2002,43,3,2,102,2002-05-22T00:00:00Z,Crab Atlantic Rock,7,0.9400000000000001,0,,,,7,0.9400000000000001
SP02,Spring,2002,44,3,1,56,2002-05-22T00:00:00Z,Crab Atlantic Rock,4,0.6,0,,,,4,0.6
SP02,Spring,2002,46,3,1,27,2002-05-22T00:00:00Z,Crab Atlantic Rock,2,0.3,0,,,,2,0.3
SP02,Spring,2002,47,3,2,4,2002-05-22T00:00:00Z,Crab Atlantic Rock,1,0.3,0,,,,1,0.3
SP02,Spring,2002,48,3,2,53,2002-05-22T00:00:00Z,Crab Atlantic Rock,3,0.48,0,,,,3.75,0.6
SP02,Spring,2002,51,3,3,382,2002-05-23T00:00:00Z,Crab Atlantic Rock,1,0.18,0,,,,1,0.18
SP02,Spring,2002,55,3,3,259,2002-05-25T00:00:00Z,Crab Atlantic Rock,2,0.32,0,,,,2.6666666666666665,0.42666666666666664
SP02,Spring,2002,59,4,1,309,2002-05-27T00:00:00Z,Crab Atlantic Rock,5,0.38,0,,,,7.142857142857142,0.5428571428571428
SP02,Spring,2002,63,4,3,495,2002-05-28T00:00:00Z,Crab Atlantic Rock,21,6.0200000000000005,0,,,,21,6.0200000000000005
SP02,Spring,2002,66,4,2,42,2002-05-29T00:00:00Z,Crab Atlantic Rock,2,0.1,0,,,,2,0.1
SP02,Spring,2002,74,4,1,28,2002-05-31T00:00:00Z,Crab Atlantic Rock,1,0.16,0,,,,1.0526315789473684,0.16842105263157894
SP02,Spring,2002,75,4,2,7,2002-05-31T00:00:00Z,Crab Atlantic Rock,4,0.36,0,,,,4,0.36
SP02,Spring,2002,84,5,3,301,2002-06-04T00:00:00Z,Crab Atlantic Rock,4,0.7000000000000001,0,,,,4,0.7000000000000001
SP02,Spring,2002,87,5,3,37,2002-06-06T00:00:00Z,Crab Atlantic Rock,2,0.42,0,,,,2,0.42
SP02,Spring,2002,90,5,3,39,2002-06-06T00:00:00Z,Crab Atlantic Rock,1,0.06,0,,,,1.1111111111111112,0.06666666666666667
SP02,Spring,2002,91,5,3,92,2002-06-06T00:00:00Z,Crab Atlantic Rock,1,0.14,0,,,,1.25,0.17500000000000002
SP02,Spring,2002,92,5,3,220,2002-06-07T00:00:00Z,Crab Atlantic Rock,2,0.34,0,,,,2,0.34
SP03,Spring,2003,13,1,4,604,2003-05-08T00:00:00Z,Crab Atlantic Rock,2,0.12,0,,,,2,0.12
SP03,Spring,2003,20,1,1,33,2003-05-09T00:00:00Z,Crab Atlantic Rock,14,0.8200000000000001,0,,,,14,0.8200000000000001
SP03,Spring,2003,30,2,1,130,2003-05-14T00:00:00Z,Crab Atlantic Rock,3,0.24,0,,,,3,0.24
SP03,Spring,2003,41,2,1,41,2003-05-16T00:00:00Z,Crab Atlantic Rock,4,0.23,0.18,,,,5,0.28750000000000003
SP03,Spring,2003,46,3,2,157,2003-05-20T00:00:00Z,Crab Atlantic Rock,9,1.24,0,,,,9,1.24
SP03,Spring,2003,47,3,2,116,2003-05-20T00:00:00Z,Crab Atlantic Rock,6,0.84,0,,,,6,0.84
SP03,Spring,2003,49,3,2,9,2003-05-20T00:00:00Z,Crab Atlantic Rock,17,3.08,0,,,,20,3.623529411764706
SP03,Spring,2003,50,3,1,23,2003-05-20T00:00:00Z,Crab Atlantic Rock,6,1.04,0,,,,6,1.04
SP03,Spring,2003,51,3,1,58,2003-05-20T00:00:00Z,Crab Atlantic Rock,49,7.3100000000000005,0,,,,65.33333333333333,9.746666666666666
SP03,Spring,2003,60,3,3,239,2003-05-23T00:00:00Z,Crab Atlantic Rock,4,0.42,0,,,,4,0.42
SP03,Spring,2003,63,4,1,309,2003-05-27T00:00:00Z,Crab Atlantic Rock,5,0.48,0,,,,6.666666666666666,0.6399999999999999
SP03,Spring,2003,73,4,2,86,2003-05-29T00:00:00Z,Crab Atlantic Rock,13,2.14,0,,,,13,2.14
SP03,Spring,2003,74,4,1,33,2003-05-29T00:00:00Z,Crab Atlantic Rock,1,0.1,0,,,,1,0.1
SP03,Spring,2003,77,4,1,4,2003-05-30T00:00:00Z,Crab Atlantic Rock,7,0.68,0,,,,7,0.68
SP03,Spring,2003,78,4,2,37,2003-05-30T00:00:00Z,Crab Atlantic Rock,183,28.91,15.8,,,,183,28.91
SP03,Spring,2003,79,4,2,67,2003-05-30T00:00:00Z,Crab Atlantic Rock,7,1.02,0,,,,7,1.02
SP03,Spring,2003,80,4,2,115,2003-05-30T00:00:00Z,Crab Atlantic Rock,1,0.08,0,,,,0.9523809523809524,0.0761904761904762
SP03,Spring,2003,85,5,4,627,2003-06-02T00:00:00Z,Crab Atlantic Rock,1,0.11,0,,,,1,0.11
SP03,Spring,2003,87,5,1,292,2003-06-03T00:00:00Z,Crab Atlantic Rock,3,0.24,0.03,,,,3.75,0.3
SP03,Spring,2003,94,5,3,339,2003-06-04T00:00:00Z,Crab Atlantic Rock,11,2,0,,,,11,2
SP03,Spring,2003,96,5,2,205,2003-06-05T00:00:00Z,Crab Atlantic Rock,3,0.5,0,,,,3.5294117647058822,0.5882352941176471
SP03,Spring,2003,97,5,1,113,2003-06-05T00:00:00Z,Crab Atlantic Rock,1,0.04,0,,,,1,0.04
SP04,Spring,2004,21,1,1,5,2004-05-07T00:00:00Z,Crab Atlantic Rock,1,0.06,,,,,1,0.06
SP04,Spring,2004,23,2,1,125,2004-05-10T00:00:00Z,Crab Atlantic Rock,53,5.04,,,,,55.78947368421052,5.3052631578947365
SP04,Spring,2004,24,2,1,104,2004-05-10T00:00:00Z,Crab Atlantic Rock,21,1.92,0,,,,21,1.92
SP04,Spring,2004,25,2,2,363,2004-05-10T00:00:00Z,Crab Atlantic Rock,2,0.34,,,,,2,0.34
SP04,Spring,2004,26,2,2,366,2004-05-10T00:00:00Z,Crab Atlantic Rock,2,0.18,,,,,2,0.18
SP04,Spring,2004,34,2,2,404,2004-05-12T00:00:00Z,Crab Atlantic Rock,1,0.28,,,,,1,0.28
SP04,Spring,2004,37,2,1,85,2004-05-13T00:00:00Z,Crab Atlantic Rock,2,0.02,,,,,2,0.02
SP04,Spring,2004,41,2,3,175,2004-05-14T00:00:00Z,Crab Atlantic Rock,3,0.38,,,,,3,0.38
SP04,Spring,2004,45,2,1,13,2004-05-14T00:00:00Z,Crab Atlantic Rock,5,0.18,,,,,5,0.18
SP04,Spring,2004,50,3,2,115,2004-05-18T00:00:00Z,Crab Atlantic Rock,39,4.54,,,,,39,4.54
SP04,Spring,2004,52,3,1,23,2004-05-19T00:00:00Z,Crab Atlantic Rock,3,0.43,,,,,6,0.86
SP04,Spring,2004,53,3,1,36,2004-05-19T00:00:00Z,Crab Atlantic Rock,10,1.32,,,,,15.384615384615383,2.0307692307692307
SP04,Spring,2004,55,3,2,98,2004-05-19T00:00:00Z,Crab Atlantic Rock,4,0.58,,,,,4,0.58
SP04,Spring,2004,56,3,1,96,2004-05-19T00:00:00Z,Crab Atlantic Rock,6,0.8200000000000001,,,,,6,0.8200000000000001
SP04,Spring,2004,57,3,3,523,2004-05-20T00:00:00Z,Crab Atlantic Rock,1,0.06,,,,,1,0.06
SP04,Spring,2004,73,4,2,104,2004-05-26T00:00:00Z,Crab Atlantic Rock,7,0.8,,,,,7,0.8
SP04,Spring,2004,82,4,2,66,2004-05-28T00:00:00Z,Crab Atlantic Rock,12,2.82,,,,,12,2.82
SP04,Spring,2004,84,4,1,991,2004-05-28T00:00:00Z,Crab Atlantic Rock,57,7.26,,,,,57,7.26
SP04,Spring,2004,90,5,2,437,2004-06-01T00:00:00Z,Crab Atlantic Rock,1,0.3,,,,,1,0.3
SP04,Spring,2004,97,5,3,39,2004-06-03T00:00:00Z,Crab Atlantic Rock,1,0.16,,,,,2,0.32
SP04,Spring,2004,100,5,2,159,2004-06-07T00:00:00Z,Crab Atlantic Rock,14,1.9000000000000001,,,,,14,1.9000000000000001
SP04,Spring,2004,102,5,2,43,2004-06-08T00:00:00Z,Crab Atlantic Rock,4,0.54,,,,,4,0.54
SP04,Spring,2004,103,5,3,30,2004-06-08T00:00:00Z,Crab Atlantic Rock,7,0.9,,,,,7,0.9
SP05,Spring,2005,4,1,1,416,2005-05-02T00:00:00Z,Crab Atlantic Rock,1,2.14,0,,,,1,2.14
SP05,Spring,2005,17,1,1,35,2005-05-05T00:00:00Z,Crab Atlantic Rock,4,0.64,0,,,,5.333333333333333,0.8533333333333333
SP05,Spring,2005,19,1,1,33,2005-05-10T00:00:00Z,Crab Atlantic Rock,1,0.02,0,,,,1,0.02
SP05,Spring,2005,25,2,1,420,2005-05-11T00:00:00Z,Crab Atlantic Rock,16,0.72,0,,,,16,0.72
SP05,Spring,2005,26,2,1,324,2005-05-11T00:00:00Z,Crab Atlantic Rock,5,0.12,0,,,,10,0.24
SP05,Spring,2005,27,2,2,331,2005-05-11T00:00:00Z,Crab Atlantic Rock,2,0.06,0,,,,2,0.06
SP05,Spring,2005,31,2,1,303,2005-05-12T00:00:00Z,Crab Atlantic Rock,2,0.26,0,,,,2,0.26
SP05,Spring,2005,46,3,2,401,2005-05-16T00:00:00Z,Crab Atlantic Rock,6,0.66,0,,,,6,0.66
SP05,Spring,2005,47,3,1,100,2005-05-17T00:00:00Z,Crab Atlantic Rock,6,0.2,0,,,,6,0.2
SP05,Spring,2005,48,3,2,116,2005-05-17T00:00:00Z,Crab Atlantic Rock,10,1.04,0,,,,10,1.04
SP05,Spring,2005,50,3,2,8,2005-05-17T00:00:00Z,Crab Atlantic Rock,2,0.26,0,,,,2,0.26
SP05,Spring,2005,51,3,1,38,2005-05-17T00:00:00Z,Crab Atlantic Rock,8,1,0,,,,8,1
SP05,Spring,2005,52,3,3,542,2005-05-18T00:00:00Z,Crab Atlantic Rock,1,0.06,0,,,,1,0.06
SP05,Spring,2005,61,3,2,213,2005-05-20T00:00:00Z,Crab Atlantic Rock,3,0.4,0,,,,3,0.4
SP05,Spring,2005,65,4,3,474,2005-05-30T00:00:00Z,Crab Atlantic Rock,1,0.22,0,,,,1,0.22
SP05,Spring,2005,71,4,1,84,2005-06-01T00:00:00Z,Crab Atlantic Rock,13,1.2,0,,,,13,1.2
SP05,Spring,2005,72,4,1,102,2005-06-01T00:00:00Z,Crab Atlantic Rock,1,0.06,0,,,,1.25,0.075
SP05,Spring,2005,75,4,1,179,2005-06-01T00:00:00Z,Crab Atlantic Rock,6,0.84,0,,,,6.666666666666667,0.9333333333333333
SP05,Spring,2005,81,4,2,44,2005-06-03T00:00:00Z,Crab Atlantic Rock,70,10.92,,,,,70,10.92
SP05,Spring,2005,84,4,2,97,2005-06-03T00:00:00Z,Crab Atlantic Rock,1,0.32,0,,,,1,0.32
SP05,Spring,2005,99,5,3,92,2005-06-09T00:00:00Z,Crab Atlantic Rock,1,0.16,0,,,,1.0526315789473684,0.16842105263157894
SP05,Spring,2005,100,5,3,104,2005-06-09T00:00:00Z,Crab Atlantic Rock,1,0.24,0,,,,1,0.24
SP05,Spring,2005,101,5,2,87,2005-06-09T00:00:00Z,Crab Atlantic Rock,10,1.46,0,,,,10.526315789473683,1.5368421052631578
SP05,Spring,2005,103,5,1,113,2005-06-10T00:00:00Z,Crab Atlantic Rock,6,0.42,0,,,,6,0.42
SP06,Spring,2006,24,1,1,6,2006-05-06T00:00:00Z,Crab Atlantic Rock,3,0.84,0,,,,3,0.84
SP06,Spring,2006,25,1,2,26,2006-05-06T00:00:00Z,Crab Atlantic Rock,1,0.08,0,,,,1,0.08
SP06,Spring,2006,26,2,1,211,2006-05-08T00:00:00Z,Crab Atlantic Rock,4,0.3,0,,,,4,0.3
SP06,Spring,2006,27,2,1,358,2006-05-08T00:00:00Z,Crab Atlantic Rock,2,0.1,0,,,,2,0.1
SP06,Spring,2006,28,2,1,325,2006-05-08T00:00:00Z,Crab Atlantic Rock,1,0.01,0,,,,1,0.01
SP06,Spring,2006,36,2,1,190,2006-05-10T00:00:00Z,Crab Atlantic Rock,1,0.12,0,,,,1,0.12
SP06,Spring,2006,38,2,3,307,2006-05-10T00:00:00Z,Crab Atlantic Rock,1,0.03,0,,,,1,0.03
SP06,Spring,2006,39,2,3,269,2006-05-10T00:00:00Z,Crab Atlantic Rock,12,0.78,,,,,12,0.78
SP06,Spring,2006,44,2,1,68,2006-05-12T00:00:00Z,Crab Atlantic Rock,19,1.62,0,,,,19,1.62
SP06,Spring,2006,45,2,1,6,2006-05-12T00:00:00Z,Crab Atlantic Rock,1,0.12,0,,,,1,0.12
SP06,Spring,2006,52,3,2,168,2006-05-16T00:00:00Z,Crab Atlantic Rock,2,0.19,0,,,,2.1052631578947367,0.19999999999999998
SP06,Spring,2006,53,3,2,126,2006-05-16T00:00:00Z,Crab Atlantic Rock,4,0.84,0,,,,4,0.84
SP06,Spring,2006,55,3,2,92,2006-05-16T00:00:00Z,Crab Atlantic Rock,3,0.22,0,,,,3,0.22
SP06,Spring,2006,56,3,1,67,2006-05-16T00:00:00Z,Crab Atlantic Rock,4,0.18,0,,,,4,0.18
SP06,Spring,2006,57,3,2,31,2006-05-16T00:00:00Z,Crab Atlantic Rock,3,0.12,0,,,,3,0.12
SP06,Spring,2006,79,4,1,69,2006-05-24T00:00:00Z,Crab Atlantic Rock,7,1.1,0,,,,7,1.1
SP06,Spring,2006,80,4,2,103,2006-05-24T00:00:00Z,Crab Atlantic Rock,23,2.7,0,,,,23,2.7
SP06,Spring,2006,81,4,1,179,2006-05-24T00:00:00Z,Crab Atlantic Rock,49,6.68,0,,,,49,6.68
SP06,Spring,2006,88,4,1,2,2006-05-26T00:00:00Z,Crab Atlantic Rock,4,0.74,0,,,,4,0.74
SP06,Spring,2006,89,4,2,8,2006-05-26T00:00:00Z,Crab Atlantic Rock,2,0.32,0,,,,2,0.32
SP06,Spring,2006,92,5,2,592,2006-05-29T00:00:00Z,Crab Atlantic Rock,1,0.12,0,,,,1,0.12
SP06,Spring,2006,93,5,2,614,2006-05-29T00:00:00Z,Crab Atlantic Rock,1,0,0,,,,1.1764705882352942,0
SP06,Spring,2006,94,5,2,515,2006-05-29T00:00:00Z,Crab Atlantic Rock,1,0.17,0,,,,1,0.17
SP06,Spring,2006,95,5,2,400,2006-05-29T00:00:00Z,Crab Atlantic Rock,2,0.28,0,,,,2,0.28
SP06,Spring,2006,103,5,1,60,2006-06-03T00:00:00Z,Crab Atlantic Rock,3,0.46,0,,,,3,0.46
SP06,Spring,2006,104,5,3,53,2006-06-03T00:00:00Z,Crab Atlantic Rock,1,0.18,0,,,,1.1111111111111112,0.2
SP07,Spring,2007,2,1,1,529,2007-05-07T00:00:00Z,Crab Atlantic Rock,1,0.26,0,,,,1,0.26
